@relation dataset

@attribute my_class_label {0,1}
@attribute text string

@data
0,'Resistant to the following in LB agar:10 µg ampicillin ml-1, 200 µg neomycin ml-1, 1 mg kanamycin ml-1, 200 µg gentamicin ml-1 and 200 µg streptomycin ml-1.  '
0,'Sensitive to tetracycline, rifampicin, gentamicin, penicillin G, chloramphenicol, nalidixic acid, novobiocin, streptomycin, ampicillin, and sulfamethoxazole plus trimethoprim.  '
0,'Resistant to kanamycin.  '
0,'No inhibition zone is formed around the following types of disks (the concentration in each type of disk is indicated in parentheses): gentamicin  (15 µg), neomycin (30 µg), polymyxin B (30 µg), and trimethoprim (5 µg). '
0,'Susceptible to carbenicillin, doxycycline and tetracycline.  '
0,'Resistant to ampicillin, benzylpenicillin, chloramphenicol, erythromycin, gentamicin, kanamycin, lincomycin, neomycin, oleandomycin, polymixin B and streptomycin. '
0,'Cells are sensitive to (µg per disc unless indicated) vancomycin (30), norfloxacin (10), erythromycin (15), novobiocin (5), tetracycline (30), ampicillin (10), amikacin (30), ciprofloxacin (5), penicillin (10 IU) and clindamycin (2), but resistant to tobramycin (10).  '
0,'Susceptible to methicillin, imipenem, gentamicin, trimethoprim, cefoperazone, vancomycin, erythromycin, carbenicillin, ciprofloxacin, cefotaxime, fusidic acid, cefsulodin, piperacillin, penicillin G, tobramycin, amikacin and ticarcillin.  '
0,'Sensitive to the following antibiotics (µg per disc, unless otherwise indicated): ampicillin (10), chloramphenicol (30), erythromycin (15), nalidixic acid (30), penicillin (10 IU), streptomycin (10) and vancomycin (30).  '
0,'Sensitive to neomycin, tetracycline, polymyxin B and gentamicin, but not to ampicillin, streptomycin or kanamycin.  '
0,'Susceptible to (µg per disc unless indicated) amoxicillin (20), azithromycin (15), chloramphenicol (30), erythromycin (15), nalidixic acid (30), norfloxacin (10), novobiocin (30), penicillin G (10 units/disc), rifampicin (5), streptomycin (10), tetracycline (30) and trimethoprim (5), but moderately resistant to bacitracin (10), gentamycin (10) and methicillin (5), and resistant to ampicillin (10), cephalexin (30), cephalothin (30), ciprofloxacin (5), kanamycin (30), neomycin (30), nitrofurantoin (300), tobramycin (10) and vancomycin (30).  '
0,'Susceptible to chloramphenicol and novobiocin, but not to cephalothin.  '
0,'Sensitive to gentamicin, carbenicillin, lincomycin, neomycin, oleandomycin, polymixin B, streptomycin, tetracycline, chloramphenicol, doxycycline and erythromycin.  '
0,'Resistant to ampicillin, benzylpenicillin and kanamycin.  '
0,'Sensitive to ampicillin, benzylpenicillin, carbenicillin, lincomycin, chloramphenicol, doxycycline, erythromycin, oleandomycin, streptomycin and tetracycline; resistant to gentamicin, kanamycin, neomycin and polymixin B.  '
0,'Sensitive to ampicillin, benzylpenicillin, chloramphenicol, doxycycline, erythromycin, oleandomycin, polymixin B, streptomycin and tetracycline; resistant to gentamicin, kanamycin, carbenicillin, lincomycin and neomycin.  '
0,'Resistant to the following antibiotics (µg per disc, unless otherwise indicated): amikacin (30), gentamicin (10), kanamycin (30), polymyxin B (300 IU) and tetracycline (30). '
0,'The following antibiotic disks caused zones of inhibition of more than 8 mm on LB agar: 10 µg fusidic acid, 25 µg chloramphenicol, 10 µg tetracycline, 5 µg erythromycin and 25 µg ampicillin.  Disks of novobiocin (5 µg), penicillin G (1 IU), methicillin (10 µg) and streptomycin (10 µg) did not cause any growth inhibition.  '
0,'Sensitive to 10 µg erythromycin ml-1, 50 µg chloramphenicol ml-1, 10 µg tetracycline ml-1 and 10 µg rifampicin mlv. '
0,'Sensitive to amoxicillin (10 µg), amoxicillin/clavulanic acid (20/10 µg), chloramphenicol (30 µg), ciprofloxacin (5 µg), penicillin G (10 U), rifampicin (30 µg), streptomycin (30 µg) and tetracycline (30 µg).  '
0,'Susceptible (inhibition zone, more than 9 mm) to vibriostatic compound Oh29 (500 µg), ampicillin (10 µg), cephalothin (30 µg), streptomycin (10 IU), tetracycline (30 IU), chloramphenicol (30 µg erythromycin (15 IU), novobiocin (30 IU), and furans (300 µg).  '
0,'Sensitive to ampicillin, benzylpenicillin, kanamycin, carbenicillin, lincomycin, chloramphenicol, doxycycline, erythromycin, oleandomycin, polymixin B and tetracycline; resistant to gentamicin, neomycin and streptomycin.  '
0,'Sensitive to carbenicillin (100 µg per disc; Oxoid), ciprofloxacin (5), cephalexin (30), clindamycin (2), erythromycin (15), lincomycin (2), norfloxacin (10), polymyxin B (30 IU), rifampicin (5), co-trimoxazole (25) and vancomycin (30), but resistant to ampicillin (10), cephradin (30), cefobid (30), gentamicin (10), rocephin (30), vibramycin (30), kanamycin (30), cefazolin (30), minomycin (30), metronidazole (5), ofloxacin (5), oxacillin (1), penicillin G (10 mg), piperacillin (100), streptomycin (10) and tetracycline (30). '
0,'Sensitive to clindamycin, cefoxitin, chloramphenicol, erythromycin and metronidazole.  '
0,'Moderately resistant to tetracycline and doxycycline.  '
0,'Strains are resistant to vancomycin (5 μg), kanamycin (1000 μg), and colistin (10 μg) in special-potency antimicrobial disk profiles. '
0,'Susceptibility to penicillin varies and some strains produce beta-lactamase.  '
0,'Susceptible to ampicillin, oleandomycin and lincomycin.  '
0,'Resistant to carbenicillin, kanamycin, benzylpenicillin, neomycin, streptomycin, gentamicin, polymyxin B and tetracycline.  '
0,'Susceptible to erythromycin, ampicillin, cephaloridin and lincomycin.'
0,'Not susceptible to kanamycin, benzylpenicillin, oxacillin, neomycin, streptomycin, gentamicin and polymyxin B.  '
0,'Approximately onehalf of the other strains of this species that we have tested are resistant to penicillin G.  '
0,'Susceptible to (µg per disc unless indicated otherwise) ampicillin (10), penicillin G (10 IU), carbenicillin (100), chloramphenicol (30), doxycycline (30), erythromycin (15), lincomycin (15), tetracycline (30) and vancomycin (30), but resistant to gentamicin (10), kanamycin (30), neomycin (30) and streptomycin (10).  '
0,'Susceptible to (µg/disc) lincomycin (2), ampicillin (10), cefotaxime (30), chloramphenicol (30), ciprofloxacin (5), erythromycin (15), lomefloxacin (30), nitrofurantoin (300), penicillin G (10), tetracycline (30), cefuroxime (30), cefoperazone (75), roxithromycin (30), colistin (10) and vancomycin (30); resistant to nalidixic acid (30), streptomycin (10), amikacin (30), cefazolin (30), kanamycin (30) and tobramycin (10). '
0,'Susceptible to carbenicillin, lincomycin, oleandomycin and streptomycin, but resistant to ampicillin, benzylpenicillin, gentamicin, kanamycin, neomycin, polymyxin B and tetracycline.'
0,'Susceptible to carbenicillin, lincomycin and oleandomycin, but resistant to ampicillin, benzylpenicillin, gentamicin, kanamycin, neomycin, polymyxin B, streptomycin and tetracycline. '
0,'Susceptible to carbenicillin, lincomycin, oleandomycin and tetracycline, but resistant to ampicillin, benzylpenicillin, gentamicin, kanamycin, neomycin, polymyxin B and streptomycin.  '
0,'Susceptible to chloramphenicol, carbenicillin, cefobid, ciprofloxacin, cefalexin, clindamycin, erythromycin, norfloxacin, ofloxacin, piperacillin, rifampicin, cotrimoxazole, tetracycline, vancomycin, novobiocin, sulphafurazole, trimethoprim, but resistant to ampicillin, cephradin, gentamicin, vibramycin, cefazolin, minomycin, kanamycin, metronidazole, oxacillin, penicillin G, polymyxin B, streptomycin and neomycin.  '
0,'Susceptible to chloramphenicol, lincomycin and tetracycline, but not to ampicillin, carbenicillin, cephalothin, gentamicin, kanamycin, neomycin, novobiocin, oleandomycin, penicillin G, polymyxin B and streptomycin.  '
0,'Susceptible to ampicillin (10 µg), carbenicillin (100 µg), chloramphenicol (30 µg), erythromycin (15 µg), lincomycin (15 µg), novobiocin (5 µg), oleandomycin (15 µg), penicillin (10 U) and tetracycline (30 µg), but resistant to gentamicin (10 µg), kanamycin (30 µg), nalidixic acid (30 µg), neomycin (30 µg), polymyxin B (300 µg) and streptomycin (10 µg).  '
0,'Susceptible to ampicillin, novobiocin and pteridine.  '
0,'Sensitive to (µg per disc, unless indicated) chloramphenicol (30), erythromycin (15), tetracycline (30) and vancomycin (30); resistant to amikacin (30), ampicillin (10), gentamicin (10), kanamycin (30), nalidixic acid (30), penicillin (10 IU), polymyxin B (300 IU) and streptomycin (10).  '
0,'The type strain is sensitive to (µg per disc unless otherwise stated) ampicillin (10), chloramphenicol (30), erythromycin (15), penicillin (10 IU), nalidixic acid (30), tetracycline (30) and vancomycin (30), but resistant to amikacin (30), gentamicin (10), kanamycin (30), polymyxin B (300 IU) and streptomycin (10).  '
0,'Resistant to gentamicin, kanamycin and streptomycin; sensitive to ampicillin, chloramphenicol, nalidixic acid, novobiocin, penicillin G, rifampicin and tetracycline.  '
0,'Resistant to ampicillin, gentamicin, kanamycin, penicillin G and streptomycin; sensitive to chloramphenicol, erythromycin, nalidixic acid, novobiocin, rifampicin and tetracycline. '
0,'Susceptible to cephalothin, lincomycin, oleandomycin and carbenicillin, but not to polymyxin B, streptomycin, penicillin G, ampicillin, gentamicin, novobiocin, tetracycline, kanamycin or neomycin. '
0,'Susceptible to ampicillin, carbenicillin and doxycycline; resistant to benzylpenicillin, chloramphenicol, erythromycin, gentamicin, kanamycin, lincomycin, neomycin, oleandomycin, polymyxin B, streptomycin and tetracycline.  '
0,'Cells are sensitive to the following antibiotics (µg per disc, unless otherwise indicated): amikacin (30), chloramphenicol (30), nalidixic acid (30), penicillin (10 U) and vancomycin (30). '
0,'Susceptible to the following antibiotics (µg per disc): ampicillin (33), penicillin G (10), chloramphenicol (60), gentamicin (40), streptomycin (20), neomycin (20), kanamycin (30) and tetracycline (50); resistant to (µg per disc): bacitracin (60), vancomycin (70) and nalidixic acid (30).  '
0,'Susceptible to the following antibiotics (µg per disc): ampicillin (33), penicillin G (10), gentamicin (40), streptomycin (20), neomycin (20), kanamycin (30) and tetracycline (50); resistant to (µg per disc): bacitracin (60), vancomycin (70), nalidixic acid (30) and chloramphenicol (60). '
0,'The type strain is resistant to erythromycin, but sensitive to kanamycin, penicillin, novobiocin, gentamycin, streptomycin, chloramphenicol, and lincomycin. '
0,'The type strain is susceptible to sulfadiazin and sulfamethoxazole-trimethoprim but resistant to nalidixic acid and 14 other drugs (Table 5).  '
0,'The type strain is susceptible to sulfadiazin, sulfamethoxazole- trimethoprim, carbenicillin and gentamicin but resistant to penicillin, ampicillin, cephalothin, amikacin, kanamycin, colistin, and polymyxin B.  '
0,'Intermediate levels of susceptibility are observed with streptomycin, tetracycline, chloramphenicol, erythromycin, and nalidixic acid.  '
0,'The type strain is susceptible to carbenicillin, chloramphenicol, tetracycline, erythromycin, sulfadiazin, and sulfamethoxazole-trimethoprim but is resistant to penicillin, ampicillin, cephalothin, streptomycin, amikacin, kanamycin, gentamicin, clindamycin, colistin, and polymyxin B.'
0,'Sensitive to roxithromycin, erythromycin, chloramphenicol, rifampicin, spectinomycin and cephradine; resistant to tetracycline, gentamicin, kanamycin, streptomycin, ampicillin, polymyxin B, penicillin G, lincomycin, carbenicillin, amoxicillin, bacitracin and vancomycin.  '
0,'Resistant (µg mL-1) to penicillin (0.25), amoxycilin (4), oxacillin (2), cephalothin (8), cefoperazon (4), streptomycin (8), spectinomycin (64), kanamicin (8), gentamicin (4), apramycin (16), chloramphenicol (8), tetracycline (4), doxycycline (4), erythromycin (1), lincomycin (2), pristinamycin (2), tylosin (2), colistin (4), sulfamethizol (100), oxolinic acid (2), metronidazol (4), nitrofurantoin (25) but sensitive to flumequin (4), fusidic acid (2) rifamcin (4) enrofloxacin (0.5), cotrimoxazol (2/38), and amox-clav.acid ((4/2).  '
0,'Resistant to ampicillin (10 µg), kanamycin (30 µg), neomycin (30 µg), polymyxin B (30 µg), streptomycin (10 µg), tetracycline (30 µg), erythromycin (15 µg), chloramphenicol (30 µg) and novobiocin (30 µg).  '
0,'Sensitive to ceftazidime (30 µg).  '
0,'Sensitive to ampicillin (10 µg), erythromycin (15 µg) and chloramphenicol (30 µg), but resistant to gentamicin (10 µg), penicillin G (20 U), streptomycin (10 µg), norfloxacin (10 µg), carbenicillin (100 µg) and ciprofloxacin (5 µg).  '
0,'Sensitive to penicillin G, ampicillin, novobiocin and rifampicin.  '
0,'Insensitive to streptomycin, neomycin, bacitracin and anisomycin.  '
0,'Insensitive to streptomycin, kanamycin, bacitracin, tetracycline, colistin, anisomycin and aphidicolin.  '
0,'Sensitive to penicillin G, ampicillin, chloramphenicol, streptomycin, novobiocin, rifampicin and ciprofloxacin.  '
0,'Susceptible to the following antimicrobial compounds: amoxicillin (25 µg), bacitracin (10 U), cephalothin (30 µg) and nitrofurantoin (300 µg).  '
0,'Resistant to amikacin (30 µg), ampicillin (10 µg), anisomycin (30 µg), carbenicillin (100 µg), cefazolin (30 µg), cefoxitin (30 µg), chloramphenicol (30 µg), erythromycin (5 µg), gentamicin (10 µg), kanamycin (5 µg), nalidixic acid (30 µg), neomycin (30 µg), penicillin G (10 U), rifampicin (5 µg), streptomycin (10 µg), tetracycline (30 µg) and tobramycin (10 µg).  '
0,'Susceptible to the following antimicrobial compounds: bacitracin (10 U), cephalothin (30 µg) and nitrofurantoin (300 µg).  '
0,'Resistant to amikacin (30 µg), amoxicillin (25 µg), ampicillin (10 µg), anisomycin (30 µg), carbenicillin (100 µg), cefazolin (30 µg), cefoxitin (30 µg), chloramphenicol (30 µg), erythromycin (5 µg), gentamicin (10 µg), kanamycin (5 µg), nalidixic acid (30 µg), neomycin (30 µg), penicillin G (10 U), rifampicin (5 µg), streptomycin (10 µg), tetracycline (30 µg) and tobramycin (10 µg).  '
0,'This strain is resistant to ampicillin (25 µg ml-1), kanamycin (50 µg ml-1) and spectinomycin (10 µg ml-1) but sensitive to rifampicin (25 µg ml-1) and tetracycline (10 µg ml-1).  Unlike R. slithyformis, this strain is also sensitive to chloramphenicol (25 µg ml-1), streptomycin (10 µg ml-1) and trimethoprim (25 µg ml-1).'
0,'Strain EM44T is resistant to polymyxin B, streptomycin, ampicillin, gentamicin, tetracycline, kanamycin, neomycin and oleandomycin but sensitive to penicillin G, carbenicillin, lincomycin, chloramphenicol and novobiocin'
0,'Benzylpenicillin, rifampicin, erythromycin and tetracycline affect growth, but nalidixic acid, kanamycin, gentamicin and cycloheximide do not.  '
0,'Most isolates tested are resistant to erythromycin (15 µg) and kanamycin (30 µg).  All isolates tested are sensitive to carbenicillin (100 µg), chloramphenicol (30 µg), ciprofloxacin (5 µg), doxycycline (30 µg), gentamicin (10 µg), oxytetracycline (30 µg), sulfathiazole (0.25 mg) and tetracycline (30 µg). '
0,'Known strains are resistant to aminoglycosides (neomycin, 10 µg; gentamicin, 10 µg; spectinomycin 10 µg), polypeptide antibiotics (colistin sulfate, 10 µg; polymyxin B, 300 IU) and sulfonamides (300 µg) and sensitive to chloramphenicol (10 µg).  The type strain is sensitive to sulfamethoxazol/trimetoprim (23.75 and 1.25 µg, respectively), aminopenicillins (ampicillin, 10 µg; amoxicillin, 10 µg), macrolide antibiotics (erythromycin, 15 µg; lincomycin, 10 µg), tetracyclines (oxytetracycline, 30 µg; doxycycline, 30 µg) and enrofloxacin (5 µg).  '
0,'Highly susceptible to penicillin and highly resistant to polymixin B and kanamycin.  '
0,'Cells are sensitive to penicillin, erythromycin, tetracycline and chloramphenicol, and resistant to streptomycin, kanamycin and gentamicin.  '
0,'Cells are susceptible to ampicillin (10 µg), carbenicillin (100 µg), erythromycin (15 µg), lincomycin (15 µg), novobiocin (5 µg), oleandomycin (15 µg) and rifampicin (5 µg) but resistant to gentamicin (10 µg), kanamycin (30 µg), nalidixic acid (30 µg), neomycin (30 µg), penicillin (10 U), polymyxin B (300 µg), streptomycin (10 µg) and tetracycline (30 µg). '
0,'Resistant to CHLORAMPHENICOL, PENICILLIN, and STREPTOMYCIN.  '
0,'The DNA-dependent ribonucleic acid polymerase consists of nine subunits with different molecular weights; it requires Mg2+ and is resistant to RIFAMPIN and STREPTOLYDIGINe.  '
0,'The new organisms, represented by strain so4aT, belong to the archaebacteria on the basis of their lack of murein, their resistance to the antibiotics VANCOMYCIN, AMPICILLIN, and KANAMYCIN, the occurrence of isopranyl ether lipids in their cells, and the presence of elongation factor 2 which is sensitive to diphtheria toxin.  '
0,'nsensitive to AMPICILLIN, VANCOMYCIN, and CYCLOSERINE.  '
0,'Sensitive to CHLORAMPHENICOL.'
0,'Insensitive to AMPICILLIN, CHLORAMPHENICOL, ERYTHROMYCIN, NEOMYCIN and PENICILLIN G.'
0,'Slightly inhibited by AMPICILLIN, CHLORAMPHENICOL, KANAMYCIN and GENTAMICIN.  '
0,'Strongly inhibited by RIFAMPIN and TETRACYCLINE.  '
0,'Resistant to AMPICILLIN and CHLORAMPHENICOL, KANAMYCIN, RIFAMPICIN, and STREPTOMYCIN.  '
0,'Sensitive to TETRACYCLINE and GENTAMICIN.'
0,'Resistant to CHLORAMPHENICOL, KANAMYCIN, OLEANDOMYCIN, STREPTOMYCIN, AMPICILLIN, ERYTHROMYCIN, and VANCOMYCIN.  '
0,'Sensitive to NOVOBIOCIN and RIFAMPICIN.  '
0,'Sensitive to BACITRACIN and NOVOBIOCIN, but resistant to AMPICILLIN, CHLORAMPHENICOL, ERYTHROMYCIN, GENTAMICIN, NALIDIXIC ACID, NEOMYCIN, PENICILLIN G, RIFAMPICIN, STREPTOMYCIN and TETRACYCLINE.  '
0,'Susceptible to BACITRACIN (10 U), NOVOBIOCIN (5 µg) and RIFAMPICIN (30 µg), but resistant to AMPICILLIN (10 µg), CHLORAMPHENICOL (30 µg), GENTAMICIN (10 µg), KANAMYCIN (30 µg), NALIDIXIC ACID (30 µg), NEOMYCIN (30 µg), STREPTOMYCIN (10 µg) and TETRACYCLINE (30 µg).  '
0,'Resistant to CHLORAMPHENICOL (30 µg/ml), KANAMYCIN (30 µg/ml), and PENICILLIN (10 IU/ml).  '
0,'Susceptible to ANISOMYCIN (10 µg/ml), NOVOBIOCIN (5 µg/ml), and PRAVASTATIN (10 µg/ml).  '
0,'Sensitive to RIFAMPICIN (5 µg per DISC) and NOVOBIOCIN (30 µg per DISC).  '
0,'Resistant to the following antibiotics (µg per DISC, unless otherwise indicated): ERYTHROMYCIN (15), NEOMYCIN (30), CHLORAMPHENICOL (30), AMPICILLIN (10), NORFLOXACIN (10), CIPROFLOXACIN (5), STREPTOMYCIN (10), KANAMYCIN (30), TETRACYCLINE (30), VANCOMYCIN (30), BACITRACIN (0.04 IU per DISC) and PENICILLIN G (10 IU per DISC).  '
0,'Sensitive to RIFAMPICIN (5 µg per DISC) and NOVOBIOCIN (30 µg per DISC).'
0,'Resistant to the following antibiotics (µg per DISC, unless otherwise indicated): ERYTHROMYCIN (15), NEOMYCIN (30), CHLORAMPHENICOL (30), AMPICILLIN (10), NORFLOXACIN (10), CIPROFLOXACIN (5), STREPTOMYCIN (10), KANAMYCIN (30), TETRACYCLINE (30), VANCOMYCIN (30), BACITRACIN (0.04 IU per DISC) and PENICILLIN G (10 IU per DISC). '
0,'Cells contain DNA-dependent RNA polymerase which is not sensitive to RIFAMPIN and is stable at 102°C. '
0,'Sensitive to ANISOMYCIN, APHIDICOLIN, CHLORAMPHENICOL and RIFAMPICIN, and resistant to AMPICILLIN, ERYTHROMYCIN, KANAMYCIN, STREPTOMYCIN and POLYMYCIN B.  '
0,'Sensitive to the following antibiotics (µg per DISC, unless indicated): NOVOBIOCIN (30), BACITRACIN (0.04 IU), ANISOMYCIN (20), APHIDICOLIN (20) and RIFAMPICIN (5).  Resistant to ERYTHROMYCIN (15), PENICILLIN G (10 IU), AMPICILLIN (10), CHLORAMPHENICOL (30), NEOMYCIN (30), NORFLOXACIN (10), CIPROFLOXACIN (5), STREPTOMYCIN (10), KANAMYCIN (30), TETRACYCLINE (30), VANCOMYCIN (30), GENTAMICIN (10) and NALIDIXIC ACID (30).  '
0,'Sensitive to the following antibiotics (µg or IU per DISC): RIFAMPICIN (5), NOVOBIOCIN (30), BACITRACIN (0.04 IU), ANISOMYCIN (20) and APHIDICOLIN (20).  Resistant to the following antibiotics: ERYTHROMYCIN (15), NEOMYCIN (30), CHLORAMPHENICOL (30), AMPICILLIN (10), PENICILLIN G (10 IU), NORFLOXACIN (10), CIPROFLOXACIN (5), STREPTOMYCIN (10), KANAMYCIN (30), TETRACYCLINE (30), VANCOMYCIN (30), GENTAMICIN (10) and NALIDIXIC ACID (30).  '
0,'Resistant to PENICILLIN G, RIFAMPICIN, CHLORAMPHENICOL, NEOMYCIN and BACITRACIN.  '
0,'Sensitive to BACITRACIN (10 µg), sulfasoxazole (300 µg), NOVOBIOCIN (30 µg), RIFAMPIN (5 µg), and MONENSIN (100 µg per mL).  Resistant to CHLORAMPHENICOL, ERYTHROMYCIN, GENTAMYCIN, PENICILLIN G, TETRACYCLINE, VANCOMYCIN, CLINDAMYCIN, KANAMYCIN, ANISOMYCIN, APHIDOCOLIN, NEOMYCIN, and VALINOMYCIN.'
0,'Susceptible to the following antimicrobial compounds (µg per DISC unless otherwise stated): ANISOMYCIN (35), BACITRACIN (10 U), NITROFURANTOIN (300) and NOVOBIOCIN (5).  Resistant to AMOXICILLIN (25), AMPICILLIN (10), CEPHALOTIN (30), CARBENICILLIN (100), CEFOXITIN (30), CHLORAMPHENICOL (30), ERYTHROMYCIN (5), GENTAMICIN (10), KANAMYCIN (5), NALIDIXIC ACID (30), NEOMYCIN (30), PENICILLIN G (10 U), POLYMYXIN B (100 U), RIFAMPICIN (5), STREPTOMYCIN (10), TETRACYCLINE (30) and TOBRAMYCIN (10). '
0,'Susceptible to BACITRACIN and NOVOBIOCIN'
0,'Susceptible to BACITRACIN (10 U), NOVOBIOCIN (30 µg) and SULFAMETHOXAZOLE (25 µg). '
0,'Resistant to AMPICILLIN (10 µg), CEPHALOTHIN (30 µg), CHLORAMPHENICOL (30 µg), ERYTHROMYCIN (15 µg), GENTAMICIN (10 µg), KANAMYCIN (30 µg), NALIDIXIC ACID (30 µg), NEOMYCIN (10 µg), PENICILLIN G (10 U), RIFAMPICIN (30 µg), POLYMYXIN (300 U), STREPTOMYCIN (10 µg), TETRACYCLINE (30 µg) and VANCOMYCIN (30 µg).  '
0,'Sensitive to NITROFURANTOIN (50 µg), SULFAMETHOXAZOLE (50 µg), TRIMETHOPRIM (2.5 µg), and NOVOBIOCIN (5 µg); growth is weakened but not inhibited by ERYTHROMYCIN (5 µg). '
0,' Insensitive to AMPICILLIN (25 µg), CHLORAMPHENICOL (25 µg), STREPTOMYCIN (10 µg), and TETRACYCLINE (25 µg).  '
0,'Sensitive to RIFAMPICIN, BACITRACIN and NOVOBIOCIN. '
0,'Resistant to ERYTHROMYCIN, NEOMYCIN, CHLORAMPHENICOL, AMPICILLIN, PENICILLIN G, NORFLOXACIN, CIPROFLOXACIN, STREPTOMYCIN, KANAMYCIN, TETRACYCLINE and VANCOMYCIN.  '
0,'Sensitive to FUSIDIC ACID, BACITRACIN, NITROFURANTOIN, NOVOBIOCIN, ANISOMYCIN, and RIFAMPICIN.  '
0,'Resistant to NYSTATIN, TETRACYCLINE, NALIDIXIC ACID, TRIMETHOPRIM, ERYTHROMYCIN, CHLORAMPHENICOL, STREOMYCIN, and PENICILLIN G.  '
0,'Sensitive to the following antibiotics (µg or IU per DISC): RIFAMPICIN (5), NOVOBIOCIN (30), BACITRACIN (0.04 IU) and NORFLOXACIN (10).  Resistant to the following antibiotics: ERYTHROMYCIN (15), NEOMYCIN (30), CHLORAMPHENICOL (30), AMPICILLIN (10), PENICILLIN G (10 IU), CIPROFLOXACIN (5), STREPTOMYCIN (10), KANAMYCIN (30), TETRACYCLINE (30), VANCOMYCIN (30), GENTAMICIN (10) and NALIDIXIC ACID (30). '
0,'Sensitive to ANISOMYCIN, BACITRACIN, NOVOBIOCIN, VIBRIOSTATIC AGENT (0/129) and SULPHAMETHOXAZOLE/TRIMETHOPRIM. '
0,'Insensitive to AMPICILLIN, CHLORAMPHENICOL, KETOCONZAOLE, FLAVOMYCIN, RIFAMPICIN, STREPTOMYCIN and TETRACYCLINE. '
0,'Sensitive to ANISOMYCIN, BACITRACIN, NOVOBIOCIN, VIBRIOSTATIC AGENT (0/129) and SULPHAMETHOXAZOLE/ TRIMETHOPRIM.  '
0,'Slightly sensitive to RIFAMPICIN.  '
0,'Insensitive to amphotericin B, AMPICILLIN, CHLORAMPHENICOL, ERYTHROMYCIN, FLAVOMYCIN, STREPTOMYCIN and TETRACYCLINE.  '
0,'Susceptible to FUCIDIC ACID, BACTRACIN, NITROFURANTOIN, NOVOBIOCIN, ANISOMYCIN, TRIMETHOPRIM, and RIFAMPICIN.  '
0,'Resistant to NYSTATIN, TETRACYCLINE, NALIDIXIC ACID, ERYTHROMYCIN, CHLORAMPHENICOL, STREPTOMYCIN, and PENICILLIN G.'
0,'Susceptible to BACITRACIN (10 U) and NOVOBIOCIN (30 µg).  Resistant to the following antibiotics (µg unless indicated otherwise): AMPICILLIN (10), CEPHALOTHIN (30), CHLORAMPHENICOL (30), ERYTHROMYCIN (15), GENTAMICIN (10), KANAMYCIN (30), NALIDIXIC ACID (30), NEOMYCIN (10), PENICILLIN G (10 U), RIFAMPICIN (30), POLYMYXIN (300 U), STREPTOMYCIN (10), SULFAMETHOXAZOLE (25), TETRACYCLINE (30) and VANCOMYCIN (30).  '
0,'Sensitive to POLYMYCIN and NOVOBIOCIN and insensitive to PENICILLIN, CHLORAMPHENICOL, STREPTOMYCIN, TETRACYCLINE, AMPICILLIN, RIFAMPICIN, ERYTHROMYCIN, BACITRACIN, NEOMYCIN and SULPHAFURAZOLE.  '
0,'Resistant to RIFAMPICIN, VANCOMYCIN, PENICILLIN, KANAMYCIN, STREPTOMYCIN and CHLORAMPHENICOL.'
0,'Resistant to RIFAMPIN, CHLORAMPHENICOL, STREPTOMYCIN, NOVOBIOCIN, BACITRACIN, and VANCOMYCIN.  '
0,'Resistant to STREPTOMYCIN and VANCOMYCIN.  Sensitive to RIFAMPICIN.  '
0,'Slightly inhibited by CHLORAMPHENICOL and PENICILLIN G.  '
0,'Resistant to CHLORAMPHENICOL, PENICILLIN G, STREPTOMYCIN, and VANCOMYCIN.  Sensitive to RIFAMPICIN.  '
0,'Cells are insensitive to PENICILLIN G, STREPTOMYCIN, PHOSPHOMYCIN, VANCOMYCIN, and CHLORAMPHENICOL.  Sensitive to RIFAMPIN.'
0,'Resistant to PENICILLIN, CHLORAMPHENICOL, STREPTOMYCIN, ERYTHROMYCIN, and TETRACYCLINE.  Sensitive to ANISOMYCIN, APHIDICOLIN, BACITRACIN, NOVOBIOCIN, and VIBRIOSTAT REAGENT (0/129).'
0,'Growth is inhibited by CHLORAMPHENICOL (75 µg per mL) and RIFAMPICIN (25 µg per mL) but not by STREPTOMYCIN, PENICILLIN G, KANAMYCIN or AMPICILLIN (200 µg per mL).  '
0,'Growth is inhibited by CHLORAMPHENICOL (75 µg per mL) and RIFAMPICIN (50 µg per mL) but not by STREPTOMYCIN, PENICILLIN G, KANAMYCIN or AMPICILLIN (all at 200 µg per mL).  '
0,'Growth is inhibited completely by CHLORAMPHENICOL and partially by TETRACYCLINE, but not by AMPICILLIN, PENICILLIN, KANAMYCIN or SPECTINOMYCIN.  '
0,'Resistant to AMPICILLIN (200 µg per mL), KANAMYCIN (200 µg per mL), RIFAMPICIN (100 µg per mL) and STREPTOMYCIN (200 µg per mL) but sensitive to CHLORAMPHENICOL (50 µg per mL).  '
0,'Resistant to AMPICILLIN (200 µg per mL), KANAMYCIN (200 µg per mL), RIFAMPICIN (50 µg per mL) and STREPTOMYCIN (200 µg per mL), but sensitive to CHLORAMPHENICOL (50 µg per mL) and RIFAMPICIN (100 µg per mL).  '
0,'Growth is reduced by PENICILLIN, VANCOMYCIN and KANAMYCIN.  '
0,'Susceptible to fucidic acid, bactracin, nitrofurantoin, novobiocin, anisomycin, trimethoprim, and rifampicin.'
